,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
power_ch_CP4_freq_alpha,0.079576,0.153533,0.14771,0.075617,0.080241,0.060065,0.084097,0.041821,0.160214,0.16633,0.046192,0.04456,0.086393,0.128469,0.131157,0.0869,0.057939,0.104267,0.097509,0.068336,0.104718,0.128604,0.11571,0.103547,0.048904,0.131704,0.119692,0.11972,0.200022,0.136437,0.157575,0.096879,0.170654,0.063593,0.084631,0.102636,0.076423,0.088113,0.136157,0.161336,0.177083,0.221699,0.11519,0.077732,0.13052,0.071692,0.149526,0.035467,0.07568,0.194282,0.124755,0.143384,0.134994,0.238548,0.073938,0.113535,0.088442,0.181564,0.103221,0.096991,0.082034,0.227599,0.243396,0.157264,0.112237,0.131681,0.137104,0.148119,0.159763,0.105982,0.027906,0.06806,0.119887,0.05287,0.0754,0.082282,0.086689,0.060511,0.090014,0.160007,0.077112,0.107851,0.044506,0.155307,0.113797,0.103119,0.097984,0.148922,0.116941,0.094197,0.109408,0.141414,0.206647,0.142123,0.157462,0.078194,0.189116,0.12629,0.20341,0.092254,0.156658,0.196253,0.097467,0.136386,0.134543,0.159182,0.15099,0.208373,0.176314,0.089576,0.126557,0.081918,0.091774,0.166546,0.035298,0.166623,0.071699,0.130757,0.11737,0.096664,0.098684,0.087604,0.183108,0.111045,0.318066,0.089139,0.053483,0.096128,0.166616,0.166009,0.138325,0.163104,0.284073,0.057949,0.087259,0.139578,0.113668,0.217173,0.204371,0.113965
power_ch_CP4_freq_beta,0.220425,0.198709,0.160066,0.128182,0.178242,0.079448,0.227262,0.099396,0.115383,0.301481,0.119797,0.111656,0.247242,0.203826,0.220564,0.219804,0.206227,0.148018,0.142329,0.154355,0.207211,0.149454,0.235139,0.266021,0.171273,0.397674,0.097015,0.281669,0.223252,0.203185,0.240387,0.173308,0.234516,0.212106,0.205272,0.150034,0.16429,0.123862,0.168881,0.18428,0.190887,0.285739,0.151805,0.138336,0.206814,0.115224,0.15761,0.048848,0.12066,0.178452,0.226086,0.158508,0.146564,0.164551,0.167083,0.241939,0.287535,0.189278,0.227018,0.134494,0.132975,0.190826,0.132125,0.281364,0.123981,0.15038,0.238282,0.1462,0.194334,0.226931,0.064021,0.117729,0.208606,0.123964,0.148231,0.09946,0.18364,0.09581,0.130139,0.205902,0.122825,0.173111,0.053228,0.305189,0.105388,0.174819,0.167879,0.162693,0.199188,0.193947,0.198309,0.240929,0.222677,0.163177,0.238771,0.10998,0.211747,0.148148,0.213219,0.191481,0.259825,0.230188,0.194152,0.342904,0.265356,0.201166,0.255982,0.237865,0.27638,0.175275,0.269317,0.168181,0.165428,0.158961,0.074054,0.344,0.131442,0.159213,0.201675,0.093958,0.128395,0.149596,0.253294,0.156196,0.303794,0.13463,0.177727,0.200686,0.363471,0.222467,0.293252,0.125091,0.309002,0.03629,0.125735,0.287235,0.194969,0.295586,0.251607,0.197833
power_ch_CP4_freq_lower_gamma,0.044902,0.104532,0.064842,0.046953,0.054511,0.022034,0.031803,0.024602,0.044165,0.053935,0.030548,0.036924,0.069219,0.031376,0.056349,0.038856,0.060201,0.033678,0.028075,0.028427,0.050005,0.061379,0.090161,0.066318,0.050891,0.075532,0.016654,0.05106,0.077447,0.055439,0.054834,0.045462,0.089903,0.067024,0.033231,0.082324,0.069165,0.026099,0.016018,0.021638,0.036042,0.034845,0.017552,0.019195,0.043269,0.016774,0.030974,0.009453,0.021975,0.039981,0.042556,0.051946,0.025247,0.045271,0.037501,0.062562,0.057802,0.017965,0.032545,0.036571,0.026379,0.037516,0.024682,0.035244,0.020308,0.038515,0.057668,0.025829,0.032721,0.043302,0.016244,0.026615,0.058474,0.024236,0.026688,0.028149,0.016439,0.034406,0.026604,0.029333,0.019247,0.039862,0.010346,0.057995,0.03161,0.042477,0.01955,0.040329,0.070923,0.053454,0.0435,0.050255,0.033239,0.055032,0.030403,0.019266,0.049168,0.041694,0.061385,0.035677,0.064391,0.024675,0.032835,0.099004,0.052743,0.046266,0.052373,0.028156,0.058426,0.037941,0.027372,0.030108,0.031575,0.038564,0.016891,0.061036,0.045388,0.055339,0.046893,0.02456,0.015433,0.024678,0.034657,0.015216,0.033354,0.036707,0.038933,0.062403,0.090533,0.053141,0.031001,0.035836,0.03027,0.008313,0.033505,0.046952,0.045442,0.059741,0.02705,0.022407
power_ch_CP4_freq_upper_gamma,0.049046,0.059371,0.065094,0.036182,0.044333,0.024186,0.044182,0.023333,0.039424,0.049784,0.023285,0.016999,0.032345,0.026266,0.056606,0.037707,0.030817,0.034494,0.030941,0.027542,0.035183,0.040572,0.051648,0.055215,0.042477,0.06456,0.023593,0.04528,0.052776,0.033902,0.041062,0.065142,0.063657,0.029859,0.029511,0.039431,0.037613,0.027361,0.023999,0.031112,0.033209,0.031165,0.023385,0.017027,0.030011,0.017544,0.034203,0.012258,0.02887,0.045111,0.058725,0.048855,0.027802,0.03546,0.03307,0.050285,0.053526,0.017311,0.042762,0.037359,0.018907,0.025696,0.028072,0.03266,0.017166,0.033556,0.049032,0.040677,0.031671,0.045954,0.011246,0.018662,0.052731,0.015311,0.030935,0.031125,0.022094,0.018111,0.024458,0.032685,0.017326,0.01846,0.012191,0.048141,0.023231,0.042371,0.020457,0.027129,0.037551,0.032247,0.03329,0.028412,0.029583,0.030925,0.025657,0.020931,0.05169,0.037892,0.065651,0.028684,0.055073,0.022145,0.029798,0.059322,0.042609,0.037382,0.055621,0.039201,0.03584,0.044893,0.039529,0.021651,0.018509,0.039788,0.014478,0.03968,0.029955,0.032249,0.04457,0.020219,0.019648,0.023007,0.032044,0.008946,0.03112,0.028659,0.028433,0.045381,0.050518,0.058434,0.029812,0.02358,0.03156,0.008846,0.028333,0.039156,0.033952,0.070425,0.03355,0.015551
power_ch_TP8_freq_delta,0.227384,0.256091,0.438279,0.300769,0.155018,0.191876,0.309315,0.221568,0.482165,0.270308,0.375491,0.208007,0.220251,0.313547,0.149256,0.320201,0.267822,0.272883,0.244759,0.237088,0.275402,0.252836,0.23333,0.305613,0.314909,0.199796,0.159864,0.245794,0.404303,0.237757,0.255017,0.243298,0.266285,0.212983,0.352801,0.280327,0.242951,0.339675,0.190621,0.129195,0.280162,0.103103,0.156889,0.151415,0.267901,0.153984,0.216963,0.276167,0.25667,0.445452,0.201195,0.398789,0.209322,0.298956,0.266079,0.424369,0.357524,0.142157,0.336264,0.239621,0.41391,0.352138,0.384077,0.427917,0.397199,0.249378,0.331786,0.377237,0.220992,0.239537,0.38855,0.308193,0.480197,0.336164,0.29264,0.411907,0.311885,0.26285,0.28281,0.258804,0.109379,0.186506,0.342692,0.247916,0.364431,0.228414,0.152513,0.357294,0.273125,0.149427,0.236617,0.221208,0.342578,0.217653,0.315333,0.376072,0.253907,0.238952,0.210674,0.149932,0.21411,0.280641,0.232514,0.243436,0.272948,0.204541,0.253967,0.25758,0.168367,0.165431,0.183455,0.288122,0.262795,0.329551,0.283096,0.433146,0.237868,0.189848,0.183316,0.164854,0.519561,0.056365,0.40848,0.239486,0.205043,0.226139,0.36665,0.213542,0.169738,0.213004,0.20246,0.098087,0.193956,0.227241,0.219571,0.192992,0.121325,0.188252,0.242346,0.282582
power_ch_TP8_freq_theta,0.095224,0.096149,0.082373,0.088713,0.175639,0.170518,0.107612,0.075943,0.059729,0.113973,0.067753,0.084246,0.093653,0.067054,0.107772,0.119751,0.07748,0.078682,0.083385,0.119601,0.055964,0.082597,0.096704,0.107349,0.065427,0.179813,0.11643,0.15902,0.058954,0.048749,0.119441,0.078965,0.133077,0.128081,0.098024,0.085967,0.076109,0.067513,0.161172,0.16999,0.119138,0.08576,0.125957,0.218883,0.177289,0.160366,0.152662,0.144663,0.158153,0.053922,0.186373,0.123202,0.14142,0.166063,0.101125,0.058214,0.102462,0.137509,0.075627,0.096843,0.052016,0.113387,0.082215,0.123635,0.061202,0.134665,0.11415,0.103233,0.101815,0.092354,0.080903,0.090313,0.033937,0.113882,0.123698,0.064497,0.116702,0.069124,0.113006,0.140223,0.101774,0.082575,0.150197,0.171037,0.097261,0.103073,0.146482,0.054491,0.116444,0.134382,0.111651,0.126357,0.07193,0.083425,0.052226,0.055602,0.069035,0.089146,0.123371,0.060202,0.096787,0.088271,0.051028,0.064192,0.148778,0.108159,0.079262,0.093613,0.082108,0.068241,0.097536,0.098617,0.05689,0.0309,0.116275,0.030755,0.081157,0.09485,0.179914,0.136198,0.050538,0.062797,0.033592,0.101616,0.135339,0.103105,0.055875,0.14858,0.089224,0.098432,0.102009,0.117444,0.144929,0.154939,0.130854,0.08566,0.038166,0.102162,0.05964,0.100475
power_ch_TP8_freq_alpha,0.114126,0.128027,0.0762,0.080969,0.131923,0.131927,0.141886,0.165084,0.021987,0.156487,0.052599,0.090744,0.06204,0.09616,0.142957,0.075555,0.061025,0.117671,0.079696,0.219713,0.143963,0.210308,0.087971,0.052273,0.088293,0.113769,0.239026,0.139876,0.041091,0.170259,0.067579,0.109739,0.126615,0.094954,0.089962,0.112837,0.101084,0.150096,0.196422,0.199605,0.102407,0.13067,0.170274,0.155435,0.095488,0.227344,0.162758,0.145984,0.094764,0.049876,0.186097,0.110252,0.231163,0.16929,0.099889,0.044896,0.062452,0.300791,0.0772,0.089329,0.058215,0.167426,0.078473,0.05444,0.138164,0.07978,0.088462,0.052374,0.254054,0.093947,0.124719,0.07763,0.036272,0.057717,0.180573,0.065428,0.255043,0.227761,0.119322,0.150107,0.264793,0.164544,0.057315,0.110543,0.075585,0.169385,0.368036,0.075906,0.160761,0.136785,0.149316,0.155791,0.076893,0.133196,0.171231,0.089758,0.127591,0.097365,0.100363,0.131446,0.129472,0.143,0.121232,0.072284,0.141747,0.175166,0.061337,0.095072,0.142713,0.069426,0.057873,0.061716,0.118893,0.078024,0.107207,0.055339,0.060224,0.125482,0.093328,0.127899,0.04239,0.168451,0.069416,0.230718,0.118478,0.074944,0.067993,0.125661,0.252844,0.116714,0.254793,0.22246,0.199303,0.199121,0.046235,0.100569,0.08935,0.052934,0.086332,0.219176
power_ch_TP8_freq_beta,0.212851,0.198225,0.088706,0.204413,0.250323,0.273889,0.145672,0.269487,0.078225,0.225459,0.124697,0.287181,0.327848,0.24832,0.251713,0.158377,0.218929,0.25899,0.208053,0.246276,0.25524,0.189219,0.227852,0.210766,0.200532,0.250867,0.303725,0.274327,0.119335,0.286001,0.192854,0.301765,0.184413,0.243161,0.174027,0.206955,0.231072,0.1412,0.257033,0.315686,0.257295,0.384181,0.259619,0.200248,0.181439,0.29145,0.222818,0.17835,0.198509,0.097259,0.211337,0.115438,0.242744,0.123194,0.237168,0.113653,0.146281,0.307873,0.173212,0.19345,0.1145,0.195774,0.187389,0.132118,0.193082,0.254683,0.197032,0.132495,0.239757,0.315215,0.159489,0.21444,0.08474,0.187093,0.176061,0.102331,0.110138,0.21562,0.171182,0.197784,0.337477,0.287275,0.179149,0.176875,0.153718,0.270476,0.168742,0.16543,0.24567,0.29083,0.222106,0.248065,0.153058,0.282021,0.230789,0.181372,0.208584,0.214267,0.237578,0.264681,0.286622,0.18909,0.215694,0.279667,0.202405,0.172626,0.183173,0.177473,0.240479,0.209891,0.180653,0.220385,0.219654,0.195002,0.25393,0.110795,0.20974,0.199883,0.186996,0.272652,0.057729,0.27618,0.108124,0.177117,0.205284,0.142127,0.130561,0.253344,0.24589,0.275328,0.251969,0.311455,0.229752,0.174866,0.225177,0.263544,0.263884,0.227666,0.175658,0.180752
power_ch_TP8_freq_lower_gamma,0.103208,0.082686,0.0362,0.099123,0.16314,0.076593,0.084087,0.083201,0.030682,0.064925,0.09416,0.129207,0.097993,0.079548,0.125564,0.086082,0.123459,0.084501,0.108895,0.099518,0.05583,0.099497,0.124854,0.098135,0.074431,0.099983,0.065558,0.068751,0.076384,0.080196,0.126934,0.103996,0.092984,0.151028,0.082731,0.109302,0.099762,0.052342,0.063947,0.089448,0.102949,0.088489,0.111301,0.115062,0.064385,0.078985,0.092171,0.076517,0.080925,0.037835,0.106793,0.044778,0.075491,0.078898,0.105068,0.061609,0.072749,0.05291,0.075815,0.103863,0.060204,0.034807,0.064054,0.052196,0.03777,0.11449,0.067922,0.073732,0.064159,0.1071,0.034631,0.085975,0.037129,0.085739,0.047363,0.03929,0.036227,0.0647,0.085815,0.085191,0.082435,0.110984,0.04134,0.080608,0.057626,0.109182,0.058529,0.057167,0.093934,0.11641,0.118151,0.116867,0.085272,0.094041,0.071547,0.066879,0.095271,0.10618,0.163401,0.164702,0.10548,0.080703,0.118547,0.109317,0.082131,0.095247,0.133596,0.083894,0.141717,0.151987,0.153573,0.072346,0.088604,0.082909,0.099698,0.041871,0.09522,0.124445,0.114196,0.114319,0.027668,0.162198,0.038208,0.070457,0.112944,0.145594,0.061738,0.113087,0.087229,0.091991,0.063242,0.093067,0.085419,0.068649,0.145482,0.118782,0.150012,0.132603,0.122466,0.052693
power_ch_TP8_freq_upper_gamma,0.114312,0.093993,0.0414,0.116861,0.117133,0.085653,0.099768,0.117796,0.039369,0.069491,0.070937,0.119976,0.094607,0.069362,0.159507,0.087582,0.151812,0.118412,0.121195,0.101067,0.070555,0.072465,0.123914,0.097151,0.080671,0.117919,0.091143,0.101213,0.084254,0.071626,0.11312,0.09926,0.102887,0.102228,0.085173,0.104322,0.116282,0.053106,0.077354,0.109929,0.109927,0.164109,0.139924,0.109699,0.088654,0.099388,0.112747,0.112884,0.106697,0.052056,0.094015,0.050355,0.088255,0.078786,0.1314,0.053975,0.0772,0.048378,0.07621,0.164359,0.057943,0.044879,0.072841,0.049957,0.07277,0.113103,0.064233,0.101546,0.071847,0.11135,0.038417,0.078176,0.036879,0.084567,0.067036,0.046826,0.050099,0.052481,0.093088,0.089569,0.085525,0.128066,0.069189,0.114523,0.090416,0.094821,0.067213,0.083562,0.094444,0.156525,0.081335,0.141671,0.092205,0.090625,0.07384,0.076532,0.123491,0.16081,0.136835,0.156756,0.121878,0.099133,0.113709,0.13107,0.07973,0.139139,0.170018,0.149222,0.160391,0.194477,0.204711,0.088017,0.089763,0.095791,0.099598,0.041845,0.167477,0.13908,0.148311,0.139521,0.056121,0.237431,0.085034,0.119729,0.144283,0.181069,0.069837,0.102805,0.092201,0.119771,0.073772,0.133321,0.100781,0.087935,0.143579,0.156189,0.211153,0.202596,0.175312,0.066923
power_ch_C6_freq_delta,0.140714,0.354302,0.486164,0.370276,0.362493,0.350463,0.294511,0.228361,0.26615,0.186338,0.213173,0.276386,0.368252,0.265748,0.200754,0.29981,0.499796,0.262503,0.239995,0.28064,0.235751,0.298392,0.354034,0.170804,0.317383,0.233402,0.342111,0.375994,0.396793,0.321575,0.394998,0.293082,0.220158,0.203009,0.415224,0.380694,0.425053,0.414759,0.211606,0.211771,0.426287,0.376034,0.321653,0.249472,0.275595,0.357484,0.292969,0.252307,0.303635,0.349444,0.250184,0.36452,0.272735,0.207585,0.407238,0.435912,0.368098,0.24095,0.237109,0.380294,0.310123,0.322182,0.367761,0.308023,0.395653,0.384114,0.347032,0.553898,0.399834,0.324132,0.466631,0.395723,0.484128,0.373778,0.219617,0.235306,0.42952,0.478785,0.299114,0.351111,0.275561,0.279093,0.491431,0.320512,0.54377,0.287806,0.329427,0.342314,0.414235,0.397284,0.417574,0.501023,0.37243,0.31881,0.441464,0.502438,0.312287,0.435276,0.498098,0.272328,0.369202,0.350006,0.339161,0.389791,0.480896,0.488429,0.554612,0.40496,0.503344,0.316135,0.455083,0.405771,0.505783,0.30174,0.350372,0.398326,0.465432,0.21445,0.194519,0.317434,0.551916,0.269703,0.277413,0.431215,0.329936,0.516257,0.138534,0.366214,0.30883,0.237837,0.363361,0.293432,0.411541,0.29405,0.455766,0.467118,0.380173,0.299948,0.569252,0.340022
power_ch_C6_freq_theta,0.140678,0.127909,0.079589,0.081966,0.079132,0.081336,0.09234,0.115047,0.196052,0.137176,0.125935,0.109466,0.075657,0.106075,0.083804,0.174718,0.032577,0.075553,0.12252,0.14196,0.117737,0.115231,0.078886,0.148178,0.078256,0.209519,0.108541,0.206373,0.186729,0.098287,0.171865,0.179832,0.165379,0.157336,0.159712,0.096385,0.077189,0.082437,0.225626,0.227946,0.128746,0.106667,0.179559,0.285691,0.210952,0.215163,0.303116,0.284701,0.189469,0.122299,0.234953,0.1989,0.207647,0.162539,0.08727,0.141124,0.113861,0.145553,0.159939,0.133304,0.095126,0.10709,0.201614,0.240906,0.098827,0.121308,0.124571,0.06785,0.109813,0.134684,0.163982,0.128831,0.053707,0.100868,0.221167,0.254283,0.078006,0.046605,0.091472,0.202082,0.138291,0.178879,0.055173,0.142956,0.05697,0.104423,0.126496,0.112232,0.160987,0.11413,0.098551,0.095314,0.105181,0.105099,0.040141,0.07085,0.225238,0.119558,0.118654,0.125696,0.140655,0.150924,0.107013,0.1094,0.166022,0.089666,0.079314,0.083521,0.066393,0.17595,0.071188,0.102705,0.029805,0.128353,0.234284,0.049311,0.088743,0.267305,0.328138,0.282138,0.090356,0.168649,0.16673,0.158075,0.126618,0.072397,0.174712,0.142422,0.116329,0.109043,0.198658,0.12021,0.132193,0.224976,0.139844,0.080119,0.163045,0.287849,0.05603,0.163316
power_ch_C6_freq_alpha,0.178625,0.088555,0.042018,0.050536,0.075408,0.090758,0.140469,0.099557,0.078077,0.105471,0.071812,0.095828,0.069131,0.078273,0.20119,0.093983,0.024153,0.116698,0.087121,0.187993,0.18984,0.188178,0.076077,0.105575,0.091404,0.063722,0.066813,0.072774,0.116722,0.13738,0.076244,0.189839,0.231476,0.089926,0.125534,0.158421,0.087238,0.124666,0.226634,0.241831,0.150854,0.110229,0.151695,0.180822,0.146693,0.157584,0.16342,0.196085,0.150333,0.100346,0.178717,0.069857,0.239348,0.27938,0.100114,0.108406,0.088733,0.250924,0.195461,0.116846,0.154344,0.22538,0.118235,0.136999,0.116241,0.092114,0.132663,0.02549,0.17997,0.154838,0.062594,0.088916,0.0694,0.07642,0.283969,0.192325,0.151848,0.094691,0.125177,0.180677,0.268265,0.234412,0.057262,0.153134,0.025775,0.20011,0.259994,0.130776,0.11425,0.068534,0.117576,0.055552,0.150631,0.135934,0.095272,0.088855,0.20269,0.18594,0.106899,0.18851,0.145978,0.192304,0.120517,0.072255,0.149927,0.062021,0.057754,0.123875,0.072331,0.153482,0.074244,0.067656,0.050728,0.153748,0.172867,0.084724,0.064113,0.202145,0.189499,0.144435,0.046249,0.22749,0.214581,0.087072,0.181495,0.061375,0.20638,0.094917,0.208131,0.178235,0.182511,0.196964,0.163781,0.234211,0.055747,0.080771,0.147717,0.12337,0.034794,0.169668
power_ch_C6_freq_beta,0.347972,0.144349,0.070114,0.170783,0.184923,0.153882,0.206545,0.297252,0.184819,0.367569,0.295684,0.20196,0.185976,0.258951,0.279653,0.210429,0.075592,0.264994,0.253232,0.215028,0.232078,0.162517,0.226079,0.38003,0.231496,0.233676,0.220455,0.2334,0.108235,0.209674,0.166709,0.235508,0.203997,0.311036,0.157195,0.176972,0.117759,0.134614,0.229901,0.178452,0.113957,0.1816,0.173797,0.184976,0.171531,0.156778,0.187102,0.196176,0.186761,0.203745,0.191564,0.13643,0.222201,0.213359,0.126546,0.136144,0.161336,0.252261,0.264294,0.134122,0.200357,0.197822,0.198819,0.209289,0.207719,0.164087,0.169187,0.042804,0.113801,0.239645,0.138295,0.152814,0.079518,0.145152,0.226975,0.175208,0.10073,0.063301,0.23565,0.152119,0.204917,0.184533,0.078681,0.1921,0.063097,0.200685,0.124235,0.196882,0.148236,0.122525,0.120289,0.073721,0.183664,0.230888,0.156286,0.074991,0.146541,0.120483,0.093438,0.19653,0.233979,0.162366,0.186183,0.186642,0.09797,0.088301,0.069468,0.103613,0.078188,0.133863,0.114071,0.160459,0.064658,0.185949,0.185957,0.178393,0.069561,0.267998,0.198799,0.139278,0.034085,0.220292,0.210967,0.083535,0.178069,0.070509,0.338563,0.20995,0.155647,0.266493,0.147469,0.260491,0.141624,0.10183,0.096991,0.118363,0.129023,0.161461,0.061551,0.211018
power_ch_C6_freq_lower_gamma,0.078802,0.067153,0.02672,0.081788,0.055398,0.062009,0.065573,0.088586,0.111343,0.073278,0.133472,0.120398,0.061735,0.080723,0.10452,0.079162,0.027282,0.102019,0.08136,0.059965,0.099377,0.043591,0.053581,0.100431,0.080886,0.125336,0.066976,0.02299,0.05375,0.0386,0.05077,0.035849,0.053805,0.115007,0.040817,0.055845,0.029558,0.024608,0.038817,0.037085,0.022385,0.01157,0.031827,0.034615,0.040112,0.019164,0.028476,0.03393,0.031017,0.036417,0.033444,0.047104,0.043606,0.043239,0.0362,0.033473,0.0338,0.027983,0.03713,0.033759,0.046705,0.019531,0.043327,0.026027,0.027194,0.031136,0.031009,0.009859,0.01829,0.044436,0.024526,0.032002,0.028454,0.039312,0.026367,0.051059,0.01563,0.012686,0.043641,0.023698,0.018159,0.035374,0.013704,0.042011,0.022759,0.038834,0.025954,0.047479,0.04013,0.033284,0.024018,0.020115,0.028637,0.055342,0.017544,0.014069,0.040209,0.026572,0.025327,0.041972,0.039102,0.034118,0.0424,0.055616,0.017245,0.015989,0.017515,0.019639,0.01562,0.031416,0.014718,0.039129,0.009582,0.043891,0.048721,0.02399,0.021242,0.040562,0.043701,0.062029,0.006276,0.045491,0.048786,0.012399,0.022186,0.027051,0.072209,0.046103,0.042616,0.054258,0.022584,0.041489,0.016427,0.028123,0.039033,0.029582,0.025775,0.028033,0.012981,0.025203
power_ch_C6_freq_upper_gamma,0.083705,0.052859,0.021667,0.061228,0.050735,0.052335,0.056518,0.07321,0.077593,0.068646,0.088396,0.070452,0.053175,0.06968,0.097323,0.068147,0.021616,0.068137,0.079907,0.058157,0.091149,0.046619,0.042715,0.096835,0.050922,0.074658,0.05031,0.047134,0.049756,0.028336,0.049951,0.04614,0.044713,0.061897,0.041821,0.0453,0.026666,0.018892,0.030035,0.049003,0.035218,0.031397,0.035408,0.044583,0.050526,0.031739,0.038857,0.035704,0.045698,0.044537,0.038556,0.041097,0.036511,0.047285,0.027947,0.04416,0.037264,0.027574,0.05636,0.051061,0.04398,0.018393,0.048734,0.020631,0.024516,0.040402,0.044855,0.011538,0.020119,0.035506,0.022943,0.033521,0.021602,0.028662,0.032774,0.060739,0.012568,0.00879,0.029262,0.019666,0.017184,0.026759,0.016064,0.042379,0.019337,0.033353,0.024927,0.033304,0.027448,0.030062,0.022271,0.013828,0.033344,0.042041,0.020313,0.012565,0.041191,0.031281,0.024293,0.052906,0.035589,0.035596,0.031536,0.034562,0.022707,0.016952,0.020944,0.02778,0.012846,0.047302,0.022163,0.023101,0.00981,0.054317,0.047266,0.026896,0.016231,0.049541,0.042764,0.042882,0.007484,0.045184,0.052155,0.014707,0.020244,0.023379,0.059562,0.034016,0.030186,0.046981,0.028949,0.031582,0.019878,0.026459,0.032128,0.020035,0.039083,0.053081,0.014936,0.016769
power_ch_C2_freq_delta,0.505223,0.400203,0.531247,0.432786,0.457238,0.518987,0.422814,0.372031,0.334267,0.231413,0.291658,0.520355,0.442596,0.431446,0.300618,0.470899,0.463985,0.426168,0.408697,0.426105,0.479351,0.362876,0.335222,0.439647,0.433363,0.424755,0.476647,0.292699,0.415648,0.363821,0.42544,0.416099,0.462893,0.39124,0.514497,0.403117,0.404714,0.419874,0.175251,0.4038,0.473289,0.349918,0.419849,0.273678,0.343069,0.357699,0.402543,0.444374,0.377281,0.361984,0.424989,0.505821,0.467806,0.468471,0.346883,0.444516,0.467036,0.337502,0.52233,0.462583,0.344648,0.315326,0.415215,0.260489,0.483223,0.445635,0.4816,0.457678,0.406571,0.445422,0.548237,0.412956,0.557235,0.238293,0.40803,0.398803,0.316156,0.368339,0.478169,0.470401,0.349115,0.291019,0.321444,0.449091,0.4248,0.487411,0.274352,0.194783,0.388321,0.374766,0.418629,0.424576,0.4109,0.402871,0.351682,0.398533,0.242848,0.486529,0.402524,0.368326,0.297689,0.360346,0.268592,0.264001,0.310708,0.426977,0.450365,0.321227,0.443451,0.42529,0.491564,0.386519,0.390262,0.540284,0.512795,0.423784,0.499598,0.322585,0.471191,0.398624,0.475955,0.514721,0.324919,0.399111,0.252729,0.416822,0.54613,0.351591,0.301713,0.340282,0.437058,0.481087,0.350434,0.332923,0.466878,0.31847,0.524608,0.464951,0.377699,0.435071
